o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,volume,geometry
13,B3,36,D6,1.1546882741732896,160,"LINESTRING (13.1931628 52.5523402,13.2071003 52.5432838)"
13,B3,37,D7,1.5239981904572206,76,"LINESTRING (13.1931628 52.5523402,13.2124087 52.5418116)"
13,B3,38,D8,1.8958483934637032,31,"LINESTRING (13.1931628 52.5523402,13.21772 52.5404364)"
13,B3,39,D9,2.170802089431185,198,"LINESTRING (13.1931628 52.5523402,13.2226372 52.5419621)"
13,B3,40,D10,2.366326013010914,49,"LINESTRING (13.1931628 52.5523402,13.2256983 52.5422555)"
14,B4,1,A1,0.95630919739647,25,"LINESTRING (13.1975354 52.5518695,13.184365 52.5558743)"
14,B4,2,A2,0.6491885949210607,79,"LINESTRING (13.1975354 52.5518695,13.1889152 52.5554778)"
14,B4,3,A3,0.4136185521763475,111,"LINESTRING (13.1975354 52.5518695,13.1928876 52.5555907)"
14,B4,4,A4,0.2604237322606289,141,"LINESTRING (13.1975354 52.5518695,13.1976345 52.5556169)"
14,B4,5,A5,0.43965408646956416,57,"LINESTRING (13.1975354 52.5518695,13.2026323 52.555621)"
14,B4,6,A6,0.7007326136726493,156,"LINESTRING (13.1975354 52.5518695,13.2069026 52.555611)"
14,B4,7,A7,1.0579537668916463,52,"LINESTRING (13.1975354 52.5518695,13.2122995 52.5556031)"
14,B4,8,A8,1.4245871403664259,71,"LINESTRING (13.1975354 52.5518695,13.2177111 52.555538)"
14,B4,9,A9,1.6968905781262797,46,"LINESTRING (13.1975354 52.5518695,13.2217235 52.5552714)"
14,B4,10,A10,1.972229581063385,22,"LINESTRING (13.1975354 52.5518695,13.2256692 52.5556722)"
14,B4,11,B1,0.9491384424026973,126,"LINESTRING (13.1975354 52.5518695,13.1838823 52.5513612)"
14,B4,12,B2,0.6794258545341108,237,"LINESTRING (13.1975354 52.5518695,13.1877558 52.5519738)"
14,B4,13,B3,0.30551405561012224,91,"LINESTRING (13.1975354 52.5518695,13.1931628 52.5523402)"
14,B4,14,B4,0.0,0,"LINESTRING (13.1975354 52.5518695,13.1975354 52.5518695)"
14,B4,15,B5,0.3165496275972066,200,"LINESTRING (13.1975354 52.5518695,13.2020792 52.5515283)"
14,B4,16,B6,0.743396385151798,677,"LINESTRING (13.1975354 52.5518695,13.2082298 52.5522446)"
14,B4,17,B7,1.0050541099887127,326,"LINESTRING (13.1975354 52.5518695,13.2119786 52.5527064)"
14,B4,18,B8,1.3624946813907148,143,"LINESTRING (13.1975354 52.5518695,13.2171456 52.5521837)"
14,B4,19,B9,1.718779544138427,24,"LINESTRING (13.1975354 52.5518695,13.2221629 52.5542396)"
14,B4,20,B10,1.9498154714505462,153,"LINESTRING (13.1975354 52.5518695,13.225601 52.5521452)"
14,B4,21,C1,1.0295081879768273,224,"LINESTRING (13.1975354 52.5518695,13.1837045 52.5465474)"
14,B4,22,C2,0.7660504133774765,518,"LINESTRING (13.1975354 52.5518695,13.1876311 52.5470216)"
14,B4,23,C3,0.4877509724502452,352,"LINESTRING (13.1975354 52.5518695,13.1922758 52.5472185)"
14,B4,24,C4,0.2978151269503431,317,"LINESTRING (13.1975354 52.5518695,13.1978552 52.5475945)"
14,B4,25,C5,0.4566598559336276,523,"LINESTRING (13.1975354 52.5518695,13.2023174 52.5473592)"
14,B4,26,C6,0.7433044597981475,910,"LINESTRING (13.1975354 52.5518695,13.207515 52.5480108)"
14,B4,27,C7,1.0093904277902515,178,"LINESTRING (13.1975354 52.5518695,13.2116045 52.5482397)"
14,B4,28,C8,1.4545088020647434,76,"LINESTRING (13.1975354 52.5518695,13.2182015 52.548511)"
14,B4,29,C9,1.7604395976441314,69,"LINESTRING (13.1975354 52.5518695,13.2225432 52.5477739)"
14,B4,30,C10,1.98055593219689,131,"LINESTRING (13.1975354 52.5518695,13.2256429 52.5470988)"
14,B4,31,D1,1.1316620100894632,220,"LINESTRING (13.1975354 52.5518695,13.1840595 52.5427174)"
14,B4,32,D2,0.9302657431681961,228,"LINESTRING (13.1975354 52.5518695,13.1872463 52.5432992)"
14,B4,33,D3,0.7322076284942411,468,"LINESTRING (13.1975354 52.5518695,13.1927723 52.5424672)"
14,B4,34,D4,0.6434289809608944,555,"LINESTRING (13.1975354 52.5518695,13.1979796 52.5426182)"
14,B4,35,D5,0.7048257322198669,603,"LINESTRING (13.1975354 52.5518695,13.2025417 52.543045)"
14,B4,36,D6,0.8929051387778791,357,"LINESTRING (13.1975354 52.5518695,13.2071003 52.5432838)"
14,B4,37,D7,1.2473240848108564,171,"LINESTRING (13.1975354 52.5518695,13.2124087 52.5418116)"
14,B4,38,D8,1.6115462302848298,69,"LINESTRING (13.1975354 52.5518695,13.21772 52.5404364)"
14,B4,39,D9,1.8747338156420503,445,"LINESTRING (13.1975354 52.5518695,13.2226372 52.5419621)"
14,B4,40,D10,2.0673373594341893,109,"LINESTRING (13.1975354 52.5518695,13.2256983 52.5422555)"
15,B5,1,A1,1.2671014999454937,14,"LINESTRING (13.2020792 52.5515283,13.184365 52.5558743)"
15,B5,2,A2,0.9547755063892424,43,"LINESTRING (13.2020792 52.5515283,13.1889152 52.5554778)"
15,B5,3,A3,0.6981286626757894,61,"LINESTRING (13.2020792 52.5515283,13.1928876 52.5555907)"
15,B5,4,A4,0.4195465617209061,78,"LINESTRING (13.2020792 52.5515283,13.1976345 52.5556169)"
15,B5,5,A5,0.28690656187446145,33,"LINESTRING (13.2020792 52.5515283,13.2026323 52.555621)"
15,B5,6,A6,0.4390048455372999,93,"LINESTRING (13.2020792 52.5515283,13.2069026 52.555611)"
15,B5,7,A7,0.7643567118964135,31,"LINESTRING (13.2020792 52.5515283,13.2122995 52.5556031)"
15,B5,8,A8,1.121102477304741,42,"LINESTRING (13.2020792 52.5515283,13.2177111 52.555538)"
15,B5,9,A9,1.3892456271149554,27,"LINESTRING (13.2020792 52.5515283,13.2217235 52.5552714)"
15,B5,10,A10,1.663889169378136,13,"LINESTRING (13.2020792 52.5515283,13.2256692 52.5556722)"
15,B5,11,B1,1.2641953984693604,69,"LINESTRING (13.2020792 52.5515283,13.1838823 52.5513612)"
15,B5,12,B2,0.9955291433280923,129,"LINESTRING (13.2020792 52.5515283,13.1877558 52.5519738)"
15,B5,13,B3,0.6219826959588368,49,"LINESTRING (13.2020792 52.5515283,13.1931628 52.5523402)"
15,B5,14,B4,0.3165496275972066,130,"LINESTRING (13.2020792 52.5515283,13.1975354 52.5518695)"
15,B5,15,B5,0.0,0,"LINESTRING (13.2020792 52.5515283,13.2020792 52.5515283)"
15,B5,16,B6,0.43016680992578105,404,"LINESTRING (13.2020792 52.5515283,13.2082298 52.5522446)"
15,B5,17,B7,0.6925632781357397,194,"LINESTRING (13.2020792 52.5515283,13.2119786 52.5527064)"
15,B5,18,B8,1.0476490173161492,85,"LINESTRING (13.2020792 52.5515283,13.2171456 52.5521837)"
15,B5,19,B9,1.4078710051521985,14,"LINESTRING (13.2020792 52.5515283,13.2221629 52.5542396)"
15,B5,20,B10,1.6346225660009026,91,"LINESTRING (13.2020792 52.5515283,13.225601 52.5521452)"
15,B5,21,C1,1.3225553947976587,122,"LINESTRING (13.2020792 52.5515283,13.1837045 52.5465474)"
15,B5,22,C2,1.0514028512668703,283,"LINESTRING (13.2020792 52.5515283,13.1876311 52.5470216)"
15,B5,23,C3,0.7439470879075968,193,"LINESTRING (13.2020792 52.5515283,13.1922758 52.5472185)"
15,B5,24,C4,0.40098409484876635,177,"LINESTRING (13.2020792 52.5515283,13.1978552 52.5475945)"
15,B5,25,C5,0.29009494308480593,307,"LINESTRING (13.2020792 52.5515283,13.2023174 52.5473592)"
15,B5,26,C6,0.44978887517905775,542,"LINESTRING (13.2020792 52.5515283,13.207515 52.5480108)"
15,B5,27,C7,0.7000517854697301,106,"LINESTRING (13.2020792 52.5515283,13.2116045 52.5482397)"
15,B5,28,C8,1.1394585181403394,45,"LINESTRING (13.2020792 52.5515283,13.2182015 52.548511)"
15,B5,29,C9,1.4453615029588343,41,"LINESTRING (13.2020792 52.5515283,13.2225432 52.5477739)"
15,B5,30,C10,1.6656395598340554,78,"LINESTRING (13.2020792 52.5515283,13.2256429 52.5470988)"
15,B5,31,D1,1.3934645855216934,121,"LINESTRING (13.2020792 52.5515283,13.1840595 52.5427174)"
15,B5,32,D2,1.1784005379115268,125,"LINESTRING (13.2020792 52.5515283,13.1872463 52.5432992)"
15,B5,33,D3,0.9023635056661582,260,"LINESTRING (13.2020792 52.5515283,13.1927723 52.5424672)"
15,B5,34,D4,0.6813578737052859,314,"LINESTRING (13.2020792 52.5515283,13.1979796 52.5426182)"
15,B5,35,D5,0.5902110971369579,349,"LINESTRING (13.2020792 52.5515283,13.2025417 52.543045)"
15,B5,36,D6,0.6706031891399998,210,"LINESTRING (13.2020792 52.5515283,13.2071003 52.5432838)"
15,B5,37,D7,0.9851802469361043,101,"LINESTRING (13.2020792 52.5515283,13.2124087 52.5418116)"
15,B5,38,D8,1.332055886684634,41,"LINESTRING (13.2020792 52.5515283,13.21772 52.5404364)"
15,B5,39,D9,1.5752097846965634,264,"LINESTRING (13.2020792 52.5515283,13.2226372 52.5419621)"
15,B5,40,D10,1.762740479566553,64,"LINESTRING (13.2020792 52.5515283,13.2256983 52.5422555)"
16,B6,1,A1,1.6769513469637176,40,"LINESTRING (13.2082298 52.5522446,13.184365 52.5558743)"
16,B6,2,A2,1.360451890889337,126,"LINESTRING (13.2082298 52.5522446,13.1889152 52.5554778)"
16,B6,3,A3,1.0908772243317064,176,"LINESTRING (13.2082298 52.5522446,13.1928876 52.5555907)"
16,B6,4,A4,0.7724373901654407,228,"LINESTRING (13.2082298 52.5522446,13.1976345 52.5556169)"
16,B6,5,A5,0.45412323324609905,99,"LINESTRING (13.2082298 52.5522446,13.2026323 52.555621)"
16,B6,6,A6,0.25138389696666674,297,"LINESTRING (13.2082298 52.5522446,13.2069026 52.555611)"
16,B6,7,A7,0.36656549681017014,102,"LINESTRING (13.2082298 52.5522446,13.2122995 52.5556031)"
16,B6,8,A8,0.6972719122014472,138,"LINESTRING (13.2082298 52.5522446,13.2177111 52.555538)"
16,B6,9,A9,0.9607075133002837,88,"LINESTRING (13.2082298 52.5522446,13.2217235 52.5552714)"
16,B6,10,A10,1.234695825884033,43,"LINESTRING (13.2082298 52.5522446,13.2256692 52.5556722)"
16,B6,11,B1,1.6925338606187061,200,"LINESTRING (13.2082298 52.5522446,13.1838823 52.5513612)"
16,B6,12,B2,1.4224512977949648,376,"LINESTRING (13.2082298 52.5522446,13.1877558 52.5519738)"
16,B6,13,B3,1.046719776532801,142,"LINESTRING (13.2082298 52.5522446,13.1931628 52.5523402)"
16,B6,14,B4,0.743396385151798,376,"LINESTRING (13.2082298 52.5522446,13.1975354 52.5518695)"
16,B6,15,B5,0.43016680992578105,345,"LINESTRING (13.2082298 52.5522446,13.2020792 52.5515283)"
16,B6,16,B6,0.0,0,"LINESTRING (13.2082298 52.5522446,13.2082298 52.5522446)"
16,B6,17,B7,0.2624000414016176,646,"LINESTRING (13.2082298 52.5522446,13.2119786 52.5527064)"
16,B6,18,B8,0.6193946827182135,280,"LINESTRING (13.2082298 52.5522446,13.2171456 52.5521837)"
16,B6,19,B9,0.9778073278290651,46,"LINESTRING (13.2082298 52.5522446,13.2221629 52.5542396)"
16,B6,20,B10,1.2068015883600711,298,"LINESTRING (13.2082298 52.5522446,13.225601 52.5521452)"
16,B6,21,C1,1.7491331285630332,357,"LINESTRING (13.2082298 52.5522446,13.1837045 52.5465474)"
16,B6,22,C2,1.4762710985729648,825,"LINESTRING (13.2082298 52.5522446,13.1876311 52.5470216)"
16,B6,23,C3,1.1620182252891134,561,"LINESTRING (13.2082298 52.5522446,13.1922758 52.5472185)"
16,B6,24,C4,0.7898041123009318,515,"LINESTRING (13.2082298 52.5522446,13.1978552 52.5475945)"
16,B6,25,C5,0.5328043423514119,910,"LINESTRING (13.2082298 52.5522446,13.2023174 52.5473592)"
16,B6,26,C6,0.29827957289715984,1725,"LINESTRING (13.2082298 52.5522446,13.207515 52.5480108)"
16,B6,27,C7,0.3638273100878459,347,"LINESTRING (13.2082298 52.5522446,13.2116045 52.5482397)"
16,B6,28,C8,0.7396984511744922,147,"LINESTRING (13.2082298 52.5522446,13.2182015 52.548511)"
16,B6,29,C9,1.041730465752326,135,"LINESTRING (13.2082298 52.5522446,13.2225432 52.5477739)"
16,B6,30,C10,1.2614034002442496,254,"LINESTRING (13.2082298 52.5522446,13.2256429 52.5470988)"
16,B6,31,D1,1.8048457226692762,354,"LINESTRING (13.2082298 52.5522446,13.1840595 52.5427174)"
16,B6,32,D2,1.5846578080594036,366,"LINESTRING (13.2082298 52.5522446,13.1872463 52.5432992)"
16,B6,33,D3,1.2706155034096118,763,"LINESTRING (13.2082298 52.5522446,13.1927723 52.5424672)"
16,B6,34,D4,0.9768678851588526,931,"LINESTRING (13.2082298 52.5522446,13.1979796 52.5426182)"
16,B6,35,D5,0.75139044562488,1055,"LINESTRING (13.2082298 52.5522446,13.2025417 52.543045)"
16,B6,36,D6,0.6274346213757581,655,"LINESTRING (13.2082298 52.5522446,13.2071003 52.5432838)"
16,B6,37,D7,0.7807569708228792,321,"LINESTRING (13.2082298 52.5522446,13.2124087 52.5418116)"
16,B6,38,D8,1.0524126764885033,131,"LINESTRING (13.2082298 52.5522446,13.21772 52.5404364)"
16,B6,39,D9,1.2296428849304015,855,"LINESTRING (13.2082298 52.5522446,13.2226372 52.5419621)"
16,B6,40,D10,1.3979390546979122,209,"LINESTRING (13.2082298 52.5522446,13.2256983 52.5422555)"
17,B7,1,A1,1.930899554669645,20,"LINESTRING (13.2119786 52.5527064,13.184365 52.5558743)"
17,B7,2,A2,1.613740261639965,63,"LINESTRING (13.2119786 52.5527064,13.1889152 52.5554778)"
17,B7,3,A3,1.3413057753309434,89,"LINESTRING (13.2119786 52.5527064,13.1928876 52.5555907)"
17,B7,4,A4,1.0167916629826508,114,"LINESTRING (13.2119786 52.5527064,13.1976345 52.5556169)"
17,B7,5,A5,0.6801275912136483,50,"LINESTRING (13.2119786 52.5527064,13.2026323 52.555621)"
17,B7,6,A6,0.40628161072795765,150,"LINESTRING (13.2119786 52.5527064,13.2069026 52.555611)"
17,B7,7,A7,0.20246535920485723,55,"LINESTRING (13.2119786 52.5527064,13.2122995 52.5556031)"
17,B7,8,A8,0.4441702657342686,75,"LINESTRING (13.2119786 52.5527064,13.2177111 52.555538)"
17,B7,9,A9,0.7000409876785274,48,"LINESTRING (13.2119786 52.5527064,13.2217235 52.5552714)"
17,B7,10,A10,0.9731469664351216,23,"LINESTRING (13.2119786 52.5527064,13.2256692 52.5556722)"
17,B7,11,B1,1.9540883257057253,101,"LINESTRING (13.2119786 52.5527064,13.1838823 52.5513612)"
17,B7,12,B2,1.6835280185097918,188,"LINESTRING (13.2119786 52.5527064,13.1877558 52.5519738)"
17,B7,13,B3,1.3073778608608941,71,"LINESTRING (13.2119786 52.5527064,13.1931628 52.5523402)"
17,B7,14,B4,1.0050541099887127,188,"LINESTRING (13.2119786 52.5527064,13.1975354 52.5518695)"
17,B7,15,B5,0.6925632781357397,172,"LINESTRING (13.2119786 52.5527064,13.2020792 52.5515283)"
17,B7,16,B6,0.2624000414016176,670,"LINESTRING (13.2119786 52.5527064,13.2082298 52.5522446)"
17,B7,17,B7,0.0,0,"LINESTRING (13.2119786 52.5527064,13.2119786 52.5527064)"
17,B7,18,B8,0.360780332281962,152,"LINESTRING (13.2119786 52.5527064,13.2171456 52.5521837)"
17,B7,19,B9,0.7154765554715834,25,"LINESTRING (13.2119786 52.5527064,13.2221629 52.5542396)"
17,B7,20,B10,0.9471528424908462,161,"LINESTRING (13.2119786 52.5527064,13.225601 52.5521452)"
17,B7,21,C1,2.0102596298010744,179,"LINESTRING (13.2119786 52.5527064,13.1837045 52.5465474)"
17,B7,22,C2,1.736910568988005,413,"LINESTRING (13.2119786 52.5527064,13.1876311 52.5470216)"
17,B7,23,C3,1.4208536345747396,281,"LINESTRING (13.2119786 52.5527064,13.1922758 52.5472185)"
17,B7,24,C4,1.0434396592447641,258,"LINESTRING (13.2119786 52.5527064,13.1978552 52.5475945)"
17,B7,25,C5,0.7671003468939219,455,"LINESTRING (13.2119786 52.5527064,13.2023174 52.5473592)"
17,B7,26,C6,0.45006447844907416,871,"LINESTRING (13.2119786 52.5527064,13.207515 52.5480108)"
17,B7,27,C7,0.31138378890445884,182,"LINESTRING (13.2119786 52.5527064,13.2116045 52.5482397)"
17,B7,28,C8,0.5213716701827027,79,"LINESTRING (13.2119786 52.5527064,13.2182015 52.548511)"
17,B7,29,C9,0.8099749821268603,72,"LINESTRING (13.2119786 52.5527064,13.2225432 52.5477739)"
17,B7,30,C10,1.0260819867869067,136,"LINESTRING (13.2119786 52.5527064,13.2256429 52.5470988)"
17,B7,31,D1,2.059945112805216,177,"LINESTRING (13.2119786 52.5527064,13.1840595 52.5427174)"
17,B7,32,D2,1.838243639495115,184,"LINESTRING (13.2119786 52.5527064,13.1872463 52.5432992)"
17,B7,33,D3,1.5120232103454534,383,"LINESTRING (13.2119786 52.5527064,13.1927723 52.5424672)"
17,B7,34,D4,1.1987181283126516,468,"LINESTRING (13.2119786 52.5527064,13.1979796 52.5426182)"
17,B7,35,D5,0.9382236207132978,532,"LINESTRING (13.2119786 52.5527064,13.2025417 52.543045)"
17,B7,36,D6,0.7371149623824405,334,"LINESTRING (13.2119786 52.5527064,13.2071003 52.5432838)"
17,B7,37,D7,0.7574457531841948,167,"LINESTRING (13.2119786 52.5527064,13.2124087 52.5418116)"
17,B7,38,D8,0.9410947814446263,69,"LINESTRING (13.2119786 52.5527064,13.21772 52.5404364)"
17,B7,39,D9,1.051371657997141,455,"LINESTRING (13.2119786 52.5527064,13.2226372 52.5419621)"
17,B7,40,D10,1.1981324687186223,112,"LINESTRING (13.2119786 52.5527064,13.2256983 52.5422555)"
18,B8,1,A1,2.2916525491238153,15,"LINESTRING (13.2171456 52.5521837,13.184365 52.5558743)"
18,B8,2,A2,1.9744686063236085,45,"LINESTRING (13.2171456 52.5521837,13.1889152 52.5554778)"
18,B8,3,A3,1.701742953716085,63,"LINESTRING (13.2171456 52.5521837,13.1928876 52.5555907)"
18,B8,4,A4,1.3762574579461664,81,"LINESTRING (13.2171456 52.5521837,13.1976345 52.5556169)"
18,B8,5,A5,1.0361284249089504,35,"LINESTRING (13.2171456 52.5521837,13.2026323 52.555621)"
18,B8,6,A6,0.7503544035773223,105,"LINESTRING (13.2171456 52.5521837,13.2069026 52.555611)"
18,B8,7,A7,0.41202173416327886,39,"LINESTRING (13.2171456 52.5521837,13.2122995 52.5556031)"
18,B8,8,A8,0.23631129705503942,58,"LINESTRING (13.2171456 52.5521837,13.2177111 52.555538)"
18,B8,9,A9,0.38361087748302786,38,"LINESTRING (13.2171456 52.5521837,13.2217235 52.5552714)"
18,B8,10,A10,0.6398107745536623,18,"LINESTRING (13.2171456 52.5521837,13.2256692 52.5556722)"
18,B8,11,B1,2.3115075156886875,71,"LINESTRING (13.2171456 52.5521837,13.1838823 52.5513612)"
18,B8,12,B2,2.0417591964225927,133,"LINESTRING (13.2171456 52.5521837,13.1877558 52.5519738)"
18,B8,13,B3,1.6661144140080224,51,"LINESTRING (13.2171456 52.5521837,13.1931628 52.5523402)"
18,B8,14,B4,1.3624946813907148,133,"LINESTRING (13.2171456 52.5521837,13.1975354 52.5518695)"
18,B8,15,B5,1.0476490173161492,121,"LINESTRING (13.2171456 52.5521837,13.2020792 52.5515283)"
18,B8,16,B6,0.6193946827182135,468,"LINESTRING (13.2171456 52.5521837,13.2082298 52.5522446)"
18,B8,17,B7,0.360780332281962,245,"LINESTRING (13.2171456 52.5521837,13.2119786 52.5527064)"
18,B8,18,B8,0.0,0,"LINESTRING (13.2171456 52.5521837,13.2171456 52.5521837)"
18,B8,19,B9,0.37668159051024575,20,"LINESTRING (13.2171456 52.5521837,13.2221629 52.5542396)"
18,B8,20,B10,0.5874076838805142,126,"LINESTRING (13.2171456 52.5521837,13.225601 52.5521452)"
18,B8,21,C1,2.3559134304501947,127,"LINESTRING (13.2171456 52.5521837,13.1837045 52.5465474)"
18,B8,22,C2,2.081491247609696,293,"LINESTRING (13.2171456 52.5521837,13.1876311 52.5470216)"
18,B8,23,C3,1.7617955971720236,199,"LINESTRING (13.2171456 52.5521837,13.1922758 52.5472185)"
18,B8,24,C4,1.3774995145803652,183,"LINESTRING (13.2171456 52.5521837,13.1978552 52.5475945)"
18,B8,25,C5,1.0832610625437786,323,"LINESTRING (13.2171456 52.5521837,13.2023174 52.5473592)"
18,B8,26,C6,0.7291378833956962,619,"LINESTRING (13.2171456 52.5521837,13.207515 52.5480108)"
18,B8,27,C7,0.47248644513514815,131,"LINESTRING (13.2171456 52.5521837,13.2116045 52.5482397)"
18,B8,28,C8,0.26547491601390644,62,"LINESTRING (13.2171456 52.5521837,13.2182015 52.548511)"
18,B8,29,C9,0.48420711675579997,57,"LINESTRING (13.2171456 52.5521837,13.2225432 52.5477739)"
18,B8,30,C10,0.6879298580251841,107,"LINESTRING (13.2171456 52.5521837,13.2256429 52.5470988)"
18,B8,31,D1,2.3907185959674058,126,"LINESTRING (13.2171456 52.5521837,13.1840595 52.5427174)"
18,B8,32,D2,2.1668645609356774,131,"LINESTRING (13.2171456 52.5521837,13.1872463 52.5432992)"
18,B8,33,D3,1.8227951245757779,273,"LINESTRING (13.2171456 52.5521837,13.1927723 52.5424672)"
18,B8,34,D4,1.4880706977641551,334,"LINESTRING (13.2171456 52.5521837,13.1979796 52.5426182)"
18,B8,35,D5,1.1967974051589234,381,"LINESTRING (13.2171456 52.5521837,13.2025417 52.543045)"
18,B8,36,D6,0.9323408768029777,241,"LINESTRING (13.2171456 52.5521837,13.2071003 52.5432838)"
18,B8,37,D7,0.7921323573386609,124,"LINESTRING (13.2171456 52.5521837,13.2124087 52.5418116)"
18,B8,38,D8,0.8170589964233543,53,"LINESTRING (13.2171456 52.5521837,13.21772 52.5404364)"
18,B8,39,D9,0.806085325244503,350,"LINESTRING (13.2171456 52.5521837,13.2226372 52.5419621)"
18,B8,40,D10,0.9103442649124469,86,"LINESTRING (13.2171456 52.5521837,13.2256983 52.5422555)"
19,B9,1,A1,2.6282753811145043,5,"LINESTRING (13.2221629 52.5542396,13.184365 52.5558743)"
19,B9,2,A2,2.311319154785025,15,"LINESTRING (13.2221629 52.5542396,13.1889152 52.5554778)"
19,B9,3,A3,2.0359235472795745,21,"LINESTRING (13.2221629 52.5542396,13.1928876 52.5555907)"
19,B9,4,A4,1.706672983825977,27,"LINESTRING (13.2221629 52.5542396,13.1976345 52.5556169)"
19,B9,5,A5,1.360181887793873,12,"LINESTRING (13.2221629 52.5542396,13.2026323 52.555621)"
19,B9,6,A6,1.0644048775068795,35,"LINESTRING (13.2221629 52.5542396,13.2069026 52.555611)"
19,B9,7,A7,0.6917239554921866,13,"LINESTRING (13.2221629 52.5542396,13.2122995 52.5556031)"
19,B9,8,A8,0.3221542181650742,20,"LINESTRING (13.2221629 52.5542396,13.2177111 52.555538)"
19,B9,9,A9,0.077910593914695,14,"LINESTRING (13.2221629 52.5542396,13.2217235 52.5552714)"
19,B9,10,A10,0.2631292623292875,7,"LINESTRING (13.2221629 52.5542396,13.2256692 52.5556722)"
19,B9,11,B1,2.666863537703447,24,"LINESTRING (13.2221629 52.5542396,13.1838823 52.5513612)"
19,B9,12,B2,2.3954397357887087,44,"LINESTRING (13.2221629 52.5542396,13.1877558 52.5519738)"
19,B9,13,B3,2.0189506927747884,17,"LINESTRING (13.2221629 52.5542396,13.1931628 52.5523402)"
19,B9,14,B4,1.718779544138427,44,"LINESTRING (13.2221629 52.5542396,13.1975354 52.5518695)"
19,B9,15,B5,1.4078710051521985,40,"LINESTRING (13.2221629 52.5542396,13.2020792 52.5515283)"
19,B9,16,B6,0.9778073278290651,154,"LINESTRING (13.2221629 52.5542396,13.2082298 52.5522446)"
19,B9,17,B7,0.7154765554715834,80,"LINESTRING (13.2221629 52.5542396,13.2119786 52.5527064)"
19,B9,18,B8,0.37668159051024575,39,"LINESTRING (13.2221629 52.5542396,13.2171456 52.5521837)"
19,B9,19,B9,0.0,0,"LINESTRING (13.2221629 52.5542396,13.2221629 52.5542396)"
19,B9,20,B10,0.27967384939513396,46,"LINESTRING (13.2221629 52.5542396,13.225601 52.5521452)"
19,B9,21,C1,2.724619766807843,42,"LINESTRING (13.2221629 52.5542396,13.1837045 52.5465474)"
19,B9,22,C2,2.4507678406495663,97,"LINESTRING (13.2221629 52.5542396,13.1876311 52.5470216)"
19,B9,23,C3,2.1327772793563096,66,"LINESTRING (13.2221629 52.5542396,13.1922758 52.5472185)"
19,B9,24,C4,1.7506163774399786,60,"LINESTRING (13.2221629 52.5542396,13.1978552 52.5475945)"
19,B9,25,C5,1.4591706820804784,106,"LINESTRING (13.2221629 52.5542396,13.2023174 52.5473592)"
19,B9,26,C6,1.1057698679169918,203,"LINESTRING (13.2221629 52.5542396,13.207515 52.5480108)"
19,B9,27,C7,0.8436451062271678,43,"LINESTRING (13.2221629 52.5542396,13.2116045 52.5482397)"
19,B9,28,C8,0.48384793096693296,21,"LINESTRING (13.2221629 52.5542396,13.2182015 52.548511)"
19,B9,29,C9,0.4499482297468691,20,"LINESTRING (13.2221629 52.5542396,13.2225432 52.5477739)"
19,B9,30,C10,0.5518397644249282,38,"LINESTRING (13.2221629 52.5542396,13.2256429 52.5470988)"
19,B9,31,D1,2.7654248763957265,42,"LINESTRING (13.2221629 52.5542396,13.1840595 52.5427174)"
19,B9,32,D2,2.5419409435671625,43,"LINESTRING (13.2221629 52.5542396,13.1872463 52.5432992)"
19,B9,33,D3,2.19946250500441,90,"LINESTRING (13.2221629 52.5542396,13.1927723 52.5424672)"
19,B9,34,D4,1.8639287702123999,110,"LINESTRING (13.2221629 52.5542396,13.1979796 52.5426182)"
19,B9,35,D5,1.5693303512803762,126,"LINESTRING (13.2221629 52.5542396,13.2025417 52.543045)"
19,B9,36,D6,1.2939216351416594,80,"LINESTRING (13.2221629 52.5542396,13.2071003 52.5432838)"
19,B9,37,D7,1.0975337150762292,41,"LINESTRING (13.2221629 52.5542396,13.2124087 52.5418116)"
19,B9,38,D8,1.0073557531486201,18,"LINESTRING (13.2221629 52.5542396,13.21772 52.5404364)"
19,B9,39,D9,0.8535490571087079,120,"LINESTRING (13.2221629 52.5542396,13.2226372 52.5419621)"
19,B9,40,D10,0.8680045849127694,30,"LINESTRING (13.2221629 52.5542396,13.2256983 52.5422555)"
20,B10,1,A1,2.876357140715329,12,"LINESTRING (13.225601 52.5521452,13.184365 52.5558743)"
20,B10,2,A2,2.5590582767783614,37,"LINESTRING (13.225601 52.5521452,13.1889152 52.5554778)"
20,B10,3,A3,2.285175342091399,52,"LINESTRING (13.225601 52.5521452,13.1928876 52.5555907)"
20,B10,4,A4,1.9577478158232071,66,"LINESTRING (13.225601 52.5521452,13.1976345 52.5556169)"
20,B10,5,A5,1.6138054519268858,29,"LINESTRING (13.225601 52.5521452,13.2026323 52.555621)"
20,B10,6,A6,1.3211044767968594,86,"LINESTRING (13.225601 52.5521452,13.2069026 52.555611)"
20,B10,7,A7,0.9547679664728678,32,"LINESTRING (13.225601 52.5521452,13.2122995 52.5556031)"
20,B10,8,A8,0.5966442396412805,48,"LINESTRING (13.225601 52.5521452,13.2177111 52.555538)"
20,B10,9,A9,0.3460165833891091,34,"LINESTRING (13.225601 52.5521452,13.2217235 52.5552714)"
20,B10,10,A10,0.24506769452553834,17,"LINESTRING (13.225601 52.5521452,13.2256692 52.5556722)"
20,B10,11,B1,2.898714461233044,59,"LINESTRING (13.225601 52.5521452,13.1838823 52.5513612)"
